Timestamp,CPU(m),Memory(Mi)
2025-11-29 02:49:52.612,NA,NA
2025-11-29 02:49:53.287,NA,NA
2025-11-29 02:49:53.950,NA,NA
2025-11-29 02:49:54.621,NA,NA
2025-11-29 02:49:55.289,NA,NA
2025-11-29 02:49:55.987,NA,NA
2025-11-29 02:49:56.650,NA,NA
2025-11-29 02:49:57.343,NA,NA
2025-11-29 02:49:58.020,NA,NA
2025-11-29 02:49:58.697,NA,NA
2025-11-29 02:49:59.383,NA,NA
2025-11-29 02:50:00.073,NA,NA
2025-11-29 02:50:00.758,NA,NA
2025-11-29 02:50:01.432,NA,NA
2025-11-29 02:50:02.114,NA,NA
2025-11-29 02:50:02.782,NA,NA
2025-11-29 02:50:03.464,NA,NA
2025-11-29 02:50:04.127,NA,NA
2025-11-29 02:50:04.793,NA,NA
2025-11-29 02:50:05.461,NA,NA
2025-11-29 02:50:06.143,NA,NA
2025-11-29 02:50:06.807,NA,NA
2025-11-29 02:50:07.476,NA,NA
2025-11-29 02:50:08.138,NA,NA
2025-11-29 02:50:08.814,NA,NA
2025-11-29 02:50:09.474,NA,NA
2025-11-29 02:50:10.143,NA,NA
2025-11-29 02:50:10.813,NA,NA
2025-11-29 02:50:11.486,NA,NA
2025-11-29 02:50:12.153,NA,NA
2025-11-29 02:50:12.817,NA,NA
2025-11-29 02:50:13.497,NA,NA
2025-11-29 02:50:14.161,NA,NA
2025-11-29 02:50:14.837,NA,NA
2025-11-29 02:50:15.497,NA,NA
2025-11-29 02:50:16.182,NA,NA
2025-11-29 02:50:16.841,NA,NA
2025-11-29 02:50:17.518,NA,NA
2025-11-29 02:50:18.189,NA,NA
2025-11-29 02:50:18.874,NA,NA
2025-11-29 02:50:19.543,NA,NA
2025-11-29 02:50:20.220,NA,NA
2025-11-29 02:50:20.895,NA,NA
2025-11-29 02:50:21.565,NA,NA
2025-11-29 02:50:22.242,NA,NA
2025-11-29 02:50:22.916,NA,NA
2025-11-29 02:50:23.592,NA,NA
2025-11-29 02:50:24.251,NA,NA
2025-11-29 02:50:24.924,NA,NA
2025-11-29 02:50:25.578,NA,NA
2025-11-29 02:50:26.254,NA,NA
2025-11-29 02:50:26.913,NA,NA
2025-11-29 02:50:27.601,NA,NA
2025-11-29 02:50:28.269,NA,NA
2025-11-29 02:50:28.927,NA,NA
2025-11-29 02:50:29.601,NA,NA
2025-11-29 02:50:30.283,NA,NA
2025-11-29 02:50:30.946,NA,NA
2025-11-29 02:50:31.617,NA,NA
2025-11-29 02:50:32.308,NA,NA
2025-11-29 02:50:32.986,NA,NA
2025-11-29 02:50:33.667,NA,NA
2025-11-29 02:50:34.330,NA,NA
2025-11-29 02:50:34.998,NA,NA
2025-11-29 02:50:35.657,NA,NA
2025-11-29 02:50:36.340,NA,NA
2025-11-29 02:50:37.003,NA,NA
2025-11-29 02:50:37.691,NA,NA
2025-11-29 02:50:38.369,NA,NA
2025-11-29 02:50:39.027,NA,NA
2025-11-29 02:50:39.700,NA,NA
2025-11-29 02:50:40.375,NA,NA
2025-11-29 02:50:41.047,NA,NA
2025-11-29 02:50:41.723,NA,NA
2025-11-29 02:50:42.403,NA,NA
2025-11-29 02:50:43.068,NA,NA
2025-11-29 02:50:43.743,NA,NA
2025-11-29 02:50:44.406,NA,NA
2025-11-29 02:50:45.087,NA,NA
2025-11-29 02:50:45.749,NA,NA
2025-11-29 02:50:46.430,NA,NA
2025-11-29 02:50:47.085,NA,NA
2025-11-29 02:50:47.765,NA,NA
2025-11-29 02:50:48.442,NA,NA
2025-11-29 02:50:49.122,NA,NA
2025-11-29 02:50:49.788,NA,NA
2025-11-29 02:50:50.482,NA,NA
2025-11-29 02:50:51.159,NA,NA
2025-11-29 02:50:51.815,NA,NA
2025-11-29 02:50:52.498,NA,NA
2025-11-29 02:50:53.159,NA,NA
2025-11-29 02:50:53.852,NA,NA
2025-11-29 02:50:54.522,NA,NA
2025-11-29 02:50:55.199,NA,NA
2025-11-29 02:50:55.858,NA,NA
2025-11-29 02:50:56.531,NA,NA
2025-11-29 02:50:57.182,NA,NA
2025-11-29 02:50:57.852,NA,NA
2025-11-29 02:50:58.525,NA,NA
2025-11-29 02:50:59.198,NA,NA
2025-11-29 02:50:59.861,NA,NA
2025-11-29 02:51:00.525,NA,NA
2025-11-29 02:51:01.206,NA,NA
2025-11-29 02:51:01.881,NA,NA
2025-11-29 02:51:02.559,NA,NA
2025-11-29 02:51:03.227,NA,NA
2025-11-29 02:51:03.900,NA,NA
2025-11-29 02:51:04.568,NA,NA
2025-11-29 02:51:05.239,NA,NA
2025-11-29 02:51:05.905,NA,NA
2025-11-29 02:51:06.577,NA,NA
2025-11-29 02:51:07.240,NA,NA
2025-11-29 02:51:07.912,NA,NA
2025-11-29 02:51:08.586,NA,NA
2025-11-29 02:51:09.262,NA,NA
2025-11-29 02:51:09.947,NA,NA
2025-11-29 02:51:10.621,NA,NA
2025-11-29 02:51:11.302,NA,NA
2025-11-29 02:51:11.976,NA,NA
2025-11-29 02:51:12.646,NA,NA
2025-11-29 02:51:13.305,NA,NA
2025-11-29 02:51:13.992,NA,NA
2025-11-29 02:51:14.644,NA,NA
2025-11-29 02:51:15.317,NA,NA
2025-11-29 02:51:15.988,NA,NA
2025-11-29 02:51:16.674,NA,NA
2025-11-29 02:51:17.360,NA,NA
2025-11-29 02:51:18.032,NA,NA
2025-11-29 02:51:18.716,NA,NA
2025-11-29 02:51:19.402,NA,NA
2025-11-29 02:51:20.075,NA,NA
2025-11-29 02:51:20.747,NA,NA
2025-11-29 02:51:21.426,NA,NA
2025-11-29 02:51:22.098,NA,NA
2025-11-29 02:51:22.764,NA,NA
2025-11-29 02:51:23.424,NA,NA
2025-11-29 02:51:24.103,NA,NA
2025-11-29 02:51:24.766,NA,NA
2025-11-29 02:51:25.422,NA,NA
2025-11-29 02:51:26.080,NA,NA
2025-11-29 02:51:26.749,NA,NA
2025-11-29 02:51:27.420,NA,NA
2025-11-29 02:51:28.099,NA,NA
2025-11-29 02:51:28.764,NA,NA
2025-11-29 02:51:29.442,NA,NA
2025-11-29 02:51:30.096,NA,NA
2025-11-29 02:51:30.765,NA,NA
2025-11-29 02:51:31.434,NA,NA
2025-11-29 02:51:32.119,NA,NA
2025-11-29 02:51:32.784,NA,NA
2025-11-29 02:51:33.442,NA,NA
2025-11-29 02:51:34.099,NA,NA
2025-11-29 02:51:34.767,NA,NA
2025-11-29 02:51:35.450,NA,NA
2025-11-29 02:51:36.102,NA,NA
2025-11-29 02:51:36.782,NA,NA
2025-11-29 02:51:37.431,NA,NA
2025-11-29 02:51:38.112,NA,NA
2025-11-29 02:51:38.789,NA,NA
2025-11-29 02:51:39.465,NA,NA
2025-11-29 02:51:40.157,NA,NA
2025-11-29 02:51:40.818,NA,NA
2025-11-29 02:51:41.483,NA,NA
2025-11-29 02:51:42.153,NA,NA
2025-11-29 02:51:42.832,NA,NA
2025-11-29 02:51:43.488,NA,NA
2025-11-29 02:51:44.155,NA,NA
2025-11-29 02:51:44.810,NA,NA
2025-11-29 02:51:45.472,NA,NA
2025-11-29 02:51:46.127,NA,NA
2025-11-29 02:51:46.802,NA,NA
2025-11-29 02:51:47.459,NA,NA
2025-11-29 02:51:48.135,NA,NA
2025-11-29 02:51:48.802,NA,NA
2025-11-29 02:51:49.453,NA,NA
2025-11-29 02:51:50.098,NA,NA
2025-11-29 02:51:50.761,NA,NA
2025-11-29 02:51:51.441,NA,NA
2025-11-29 02:51:52.110,NA,NA
2025-11-29 02:51:52.765,NA,NA
2025-11-29 02:51:53.443,NA,NA
2025-11-29 02:51:54.140,NA,NA
2025-11-29 02:51:54.803,NA,NA
2025-11-29 02:51:55.487,NA,NA
2025-11-29 02:51:56.150,NA,NA
2025-11-29 02:51:56.819,NA,NA
2025-11-29 02:51:57.482,NA,NA
2025-11-29 02:51:58.139,NA,NA
2025-11-29 02:51:58.792,NA,NA
2025-11-29 02:51:59.454,NA,NA
2025-11-29 02:52:00.105,NA,NA
2025-11-29 02:52:00.764,NA,NA
2025-11-29 02:52:01.431,NA,NA
2025-11-29 02:52:02.126,NA,NA
2025-11-29 02:52:02.809,NA,NA
2025-11-29 02:52:03.499,NA,NA
2025-11-29 02:52:04.175,NA,NA
2025-11-29 02:52:04.850,NA,NA
2025-11-29 02:52:05.532,NA,NA
2025-11-29 02:52:06.205,NA,NA
2025-11-29 02:52:06.868,NA,NA
2025-11-29 02:52:07.526,NA,NA
2025-11-29 02:52:08.205,NA,NA
2025-11-29 02:52:08.858,NA,NA
2025-11-29 02:52:09.537,NA,NA
2025-11-29 02:52:10.215,NA,NA
2025-11-29 02:52:10.884,NA,NA
2025-11-29 02:52:11.565,NA,NA
2025-11-29 02:52:12.227,NA,NA
2025-11-29 02:52:12.904,NA,NA
2025-11-29 02:52:13.569,NA,NA
2025-11-29 02:52:14.250,NA,NA
2025-11-29 02:52:14.925,NA,NA
2025-11-29 02:52:15.605,NA,NA
2025-11-29 02:52:16.264,NA,NA
2025-11-29 02:52:16.937,NA,NA
2025-11-29 02:52:17.595,NA,NA
2025-11-29 02:52:18.271,NA,NA
2025-11-29 02:52:18.936,NA,NA
2025-11-29 02:52:19.609,NA,NA
2025-11-29 02:52:20.271,NA,NA
2025-11-29 02:52:20.942,NA,NA
2025-11-29 02:52:21.617,NA,NA
2025-11-29 02:52:22.308,NA,NA
2025-11-29 02:52:22.979,NA,NA
2025-11-29 02:52:23.651,NA,NA
2025-11-29 02:52:24.322,NA,NA
2025-11-29 02:52:24.973,NA,NA
2025-11-29 02:52:25.657,NA,NA
2025-11-29 02:52:26.311,NA,NA
2025-11-29 02:52:26.988,NA,NA
2025-11-29 02:52:27.640,NA,NA
2025-11-29 02:52:28.325,NA,NA
2025-11-29 02:52:28.988,NA,NA
2025-11-29 02:52:29.636,NA,NA
2025-11-29 02:52:30.299,NA,NA
2025-11-29 02:52:30.962,NA,NA
2025-11-29 02:52:31.655,NA,NA
2025-11-29 02:52:32.330,NA,NA
2025-11-29 02:52:33.008,NA,NA
2025-11-29 02:52:33.695,NA,NA
2025-11-29 02:52:34.363,NA,NA
2025-11-29 02:52:35.033,NA,NA
2025-11-29 02:52:35.685,NA,NA
2025-11-29 02:52:36.352,NA,NA
2025-11-29 02:52:37.035,NA,NA
2025-11-29 02:52:37.698,NA,NA
2025-11-29 02:52:38.373,NA,NA
2025-11-29 02:52:39.047,NA,NA
2025-11-29 02:52:39.729,NA,NA
2025-11-29 02:52:40.403,NA,NA
2025-11-29 02:52:41.078,NA,NA
2025-11-29 02:52:41.725,NA,NA
2025-11-29 02:52:42.411,NA,NA
2025-11-29 02:52:43.093,NA,NA
2025-11-29 02:52:43.741,NA,NA
2025-11-29 02:52:44.394,NA,NA
2025-11-29 02:52:45.059,NA,NA
2025-11-29 02:52:45.733,NA,NA
2025-11-29 02:52:46.381,NA,NA
2025-11-29 02:52:47.035,NA,NA
2025-11-29 02:52:47.685,NA,NA
2025-11-29 02:52:48.360,NA,NA
2025-11-29 02:52:49.014,NA,NA
2025-11-29 02:52:49.695,NA,NA
2025-11-29 02:52:50.362,NA,NA
2025-11-29 02:52:51.017,NA,NA
2025-11-29 02:52:51.674,NA,NA
2025-11-29 02:52:52.342,NA,NA
2025-11-29 02:52:53.026,NA,NA
2025-11-29 02:52:53.692,NA,NA
2025-11-29 02:52:54.361,NA,NA
2025-11-29 02:52:55.038,NA,NA
2025-11-29 02:52:55.723,NA,NA
2025-11-29 02:52:56.393,NA,NA
2025-11-29 02:52:57.066,NA,NA
2025-11-29 02:52:57.717,NA,NA
2025-11-29 02:52:58.397,NA,NA
2025-11-29 02:52:59.060,NA,NA
2025-11-29 02:52:59.733,NA,NA
2025-11-29 02:53:00.401,NA,NA
2025-11-29 02:53:01.067,NA,NA
2025-11-29 02:53:01.748,NA,NA
2025-11-29 02:53:02.424,NA,NA
2025-11-29 02:53:03.095,NA,NA
2025-11-29 02:53:03.763,NA,NA
2025-11-29 02:53:04.449,NA,NA
2025-11-29 02:53:05.133,NA,NA
2025-11-29 02:53:05.820,NA,NA
2025-11-29 02:53:06.501,NA,NA
2025-11-29 02:53:07.182,NA,NA
2025-11-29 02:53:07.847,NA,NA
2025-11-29 02:53:08.535,NA,NA
2025-11-29 02:53:09.205,NA,NA
2025-11-29 02:53:09.880,NA,NA
2025-11-29 02:53:10.560,NA,NA
2025-11-29 02:53:11.240,NA,NA
2025-11-29 02:53:11.916,NA,NA
2025-11-29 02:53:12.594,NA,NA
2025-11-29 02:53:13.268,NA,NA
2025-11-29 02:53:13.947,NA,NA
2025-11-29 02:53:14.632,NA,NA
2025-11-29 02:53:15.313,NA,NA
2025-11-29 02:53:16.000,NA,NA
2025-11-29 02:53:16.672,NA,NA
2025-11-29 02:53:17.336,NA,NA
2025-11-29 02:53:17.998,NA,NA
2025-11-29 02:53:18.683,NA,NA
2025-11-29 02:53:19.348,NA,NA
2025-11-29 02:53:20.023,NA,NA
2025-11-29 02:53:20.691,NA,NA
2025-11-29 02:53:21.376,NA,NA
2025-11-29 02:53:22.065,NA,NA
2025-11-29 02:53:22.742,NA,NA
2025-11-29 02:53:23.418,NA,NA
2025-11-29 02:53:24.112,NA,NA
2025-11-29 02:53:24.820,NA,NA
2025-11-29 02:53:25.525,NA,NA
2025-11-29 02:53:26.244,NA,NA
2025-11-29 02:53:26.946,NA,NA
2025-11-29 02:53:27.658,NA,NA
2025-11-29 02:53:28.357,NA,NA
2025-11-29 02:53:29.073,NA,NA
2025-11-29 02:53:29.782,NA,NA
2025-11-29 02:53:30.493,NA,NA
2025-11-29 02:53:31.206,NA,NA
2025-11-29 02:53:31.914,NA,NA
2025-11-29 02:53:32.635,NA,NA
2025-11-29 02:53:33.355,NA,NA
2025-11-29 02:53:34.061,NA,NA
2025-11-29 02:53:34.767,NA,NA
2025-11-29 02:53:35.479,NA,NA
2025-11-29 02:53:36.185,NA,NA
2025-11-29 02:53:36.890,NA,NA
2025-11-29 02:53:37.588,NA,NA
2025-11-29 02:53:38.302,NA,NA
2025-11-29 02:53:39.015,NA,NA
2025-11-29 02:53:39.728,NA,NA
2025-11-29 02:53:40.449,NA,NA
2025-11-29 02:53:41.165,NA,NA
2025-11-29 02:53:41.866,NA,NA
2025-11-29 02:53:42.575,NA,NA
2025-11-29 02:53:43.284,NA,NA
2025-11-29 02:53:43.988,NA,NA
2025-11-29 02:53:44.702,NA,NA
2025-11-29 02:53:45.398,NA,NA
2025-11-29 02:53:46.112,NA,NA
2025-11-29 02:53:46.812,NA,NA
2025-11-29 02:53:47.546,NA,NA
2025-11-29 02:53:48.254,NA,NA
2025-11-29 02:53:48.967,NA,NA
2025-11-29 02:53:49.673,NA,NA
2025-11-29 02:53:50.384,NA,NA
2025-11-29 02:53:51.115,NA,NA
2025-11-29 02:53:51.823,NA,NA
2025-11-29 02:53:52.544,NA,NA
2025-11-29 02:53:53.255,NA,NA
2025-11-29 02:53:53.961,NA,NA
2025-11-29 02:53:54.660,NA,NA
2025-11-29 02:53:55.353,NA,NA
2025-11-29 02:53:56.064,NA,NA
2025-11-29 02:53:56.770,NA,NA
2025-11-29 02:53:57.483,NA,NA
2025-11-29 02:53:58.214,NA,NA
2025-11-29 02:53:58.922,NA,NA
2025-11-29 02:53:59.635,NA,NA
2025-11-29 02:54:00.352,NA,NA
2025-11-29 02:54:01.061,NA,NA
2025-11-29 02:54:01.774,NA,NA
2025-11-29 02:54:02.465,NA,NA
2025-11-29 02:54:03.181,NA,NA
2025-11-29 02:54:03.884,NA,NA
2025-11-29 02:54:04.600,NA,NA
2025-11-29 02:54:05.331,NA,NA
2025-11-29 02:54:06.052,NA,NA
2025-11-29 02:54:06.762,NA,NA
2025-11-29 02:54:07.476,NA,NA
2025-11-29 02:54:08.186,NA,NA
2025-11-29 02:54:08.894,NA,NA
2025-11-29 02:54:09.608,NA,NA
2025-11-29 02:54:10.308,NA,NA
2025-11-29 02:54:11.016,NA,NA
2025-11-29 02:54:11.716,NA,NA
2025-11-29 02:54:12.416,NA,NA
2025-11-29 02:54:13.115,NA,NA
2025-11-29 02:54:13.834,NA,NA
2025-11-29 02:54:14.540,NA,NA
2025-11-29 02:54:15.254,NA,NA
2025-11-29 02:54:15.958,NA,NA
2025-11-29 02:54:16.650,NA,NA
2025-11-29 02:54:17.321,NA,NA
2025-11-29 02:54:17.995,NA,NA
2025-11-29 02:54:18.671,NA,NA
2025-11-29 02:54:19.334,NA,NA
2025-11-29 02:54:20.009,NA,NA
2025-11-29 02:54:20.683,NA,NA
2025-11-29 02:54:21.365,NA,NA
2025-11-29 02:54:22.033,NA,NA
2025-11-29 02:54:22.715,NA,NA
2025-11-29 02:54:23.391,NA,NA
2025-11-29 02:54:24.081,NA,NA
2025-11-29 02:54:24.761,NA,NA
2025-11-29 02:54:25.424,NA,NA
2025-11-29 02:54:26.092,NA,NA
2025-11-29 02:54:26.753,NA,NA
2025-11-29 02:54:27.431,NA,NA
2025-11-29 02:54:28.096,NA,NA
2025-11-29 02:54:28.780,NA,NA
2025-11-29 02:54:29.448,NA,NA
2025-11-29 02:54:30.125,NA,NA
2025-11-29 02:54:30.818,NA,NA
2025-11-29 02:54:31.503,NA,NA
2025-11-29 02:54:32.187,NA,NA
2025-11-29 02:54:32.869,NA,NA
2025-11-29 02:54:33.553,NA,NA
2025-11-29 02:54:34.229,NA,NA
2025-11-29 02:54:34.909,NA,NA
2025-11-29 02:54:35.577,NA,NA
2025-11-29 02:54:36.260,NA,NA
2025-11-29 02:54:36.925,NA,NA
2025-11-29 02:54:37.611,NA,NA
2025-11-29 02:54:38.285,NA,NA
2025-11-29 02:54:38.956,NA,NA
2025-11-29 02:54:39.630,NA,NA
2025-11-29 02:54:40.309,NA,NA
2025-11-29 02:54:40.995,NA,NA
2025-11-29 02:54:41.673,NA,NA
2025-11-29 02:54:42.354,NA,NA
2025-11-29 02:54:43.037,NA,NA
2025-11-29 02:54:43.711,NA,NA
2025-11-29 02:54:44.378,NA,NA
2025-11-29 02:54:45.038,NA,NA
2025-11-29 02:54:45.708,NA,NA
2025-11-29 02:54:46.394,NA,NA
2025-11-29 02:54:47.063,NA,NA
2025-11-29 02:54:47.733,NA,NA
2025-11-29 02:54:48.410,NA,NA
2025-11-29 02:54:49.091,NA,NA
2025-11-29 02:54:49.771,NA,NA
2025-11-29 02:54:50.452,NA,NA
2025-11-29 02:54:51.139,NA,NA
2025-11-29 02:54:51.819,NA,NA
2025-11-29 02:54:52.505,NA,NA
2025-11-29 02:54:53.189,NA,NA
2025-11-29 02:54:53.873,NA,NA
2025-11-29 02:54:54.540,NA,NA
2025-11-29 02:54:55.228,NA,NA
2025-11-29 02:54:55.895,NA,NA
2025-11-29 02:54:56.581,NA,NA
2025-11-29 02:54:57.243,NA,NA
2025-11-29 02:54:57.925,NA,NA
2025-11-29 02:54:58.612,NA,NA
2025-11-29 02:54:59.300,NA,NA
2025-11-29 02:54:59.958,NA,NA
2025-11-29 02:55:00.632,NA,NA
2025-11-29 02:55:01.313,NA,NA
2025-11-29 02:55:01.984,NA,NA
2025-11-29 02:55:02.657,NA,NA
2025-11-29 02:55:03.319,NA,NA
2025-11-29 02:55:04.001,NA,NA
2025-11-29 02:55:04.661,NA,NA
2025-11-29 02:55:05.343,NA,NA
2025-11-29 02:55:06.019,NA,NA
2025-11-29 02:55:06.695,NA,NA
2025-11-29 02:55:07.381,NA,NA
2025-11-29 02:55:08.066,NA,NA
2025-11-29 02:55:08.723,NA,NA
2025-11-29 02:55:09.393,NA,NA
2025-11-29 02:55:10.062,NA,NA
2025-11-29 02:55:10.736,NA,NA
2025-11-29 02:55:11.407,NA,NA
2025-11-29 02:55:12.071,NA,NA
2025-11-29 02:55:12.751,NA,NA
2025-11-29 02:55:13.413,NA,NA
2025-11-29 02:55:14.085,NA,NA
2025-11-29 02:55:14.749,NA,NA
2025-11-29 02:55:15.422,NA,NA
2025-11-29 02:55:16.093,NA,NA
2025-11-29 02:55:16.764,NA,NA
2025-11-29 02:55:17.434,NA,NA
2025-11-29 02:55:18.101,NA,NA
2025-11-29 02:55:18.768,NA,NA
2025-11-29 02:55:19.441,NA,NA
2025-11-29 02:55:20.117,NA,NA
2025-11-29 02:55:20.775,NA,NA
2025-11-29 02:55:21.449,NA,NA
2025-11-29 02:55:22.111,NA,NA
2025-11-29 02:55:22.782,NA,NA
2025-11-29 02:55:23.441,NA,NA
2025-11-29 02:55:24.113,NA,NA
2025-11-29 02:55:24.773,NA,NA
2025-11-29 02:55:25.435,NA,NA
2025-11-29 02:55:26.098,NA,NA
2025-11-29 02:55:26.764,NA,NA
2025-11-29 02:55:27.435,NA,NA
2025-11-29 02:55:28.107,NA,NA
2025-11-29 02:55:28.783,NA,NA
2025-11-29 02:55:29.442,NA,NA
2025-11-29 02:55:30.119,NA,NA
2025-11-29 02:55:30.780,NA,NA
2025-11-29 02:55:31.455,NA,NA
2025-11-29 02:55:32.112,NA,NA
2025-11-29 02:55:32.789,NA,NA
2025-11-29 02:55:33.453,NA,NA
2025-11-29 02:55:34.122,NA,NA
2025-11-29 02:55:34.779,NA,NA
2025-11-29 02:55:35.452,NA,NA
2025-11-29 02:55:36.124,NA,NA
2025-11-29 02:55:36.795,NA,NA
2025-11-29 02:55:37.469,NA,NA
2025-11-29 02:55:38.135,NA,NA
2025-11-29 02:55:38.805,NA,NA
2025-11-29 02:55:39.459,NA,NA
2025-11-29 02:55:40.121,NA,NA
2025-11-29 02:55:40.764,NA,NA
2025-11-29 02:55:41.439,NA,NA
2025-11-29 02:55:42.086,NA,NA
2025-11-29 02:55:42.759,NA,NA
2025-11-29 02:55:43.421,NA,NA
2025-11-29 02:55:44.087,NA,NA
2025-11-29 02:55:44.749,NA,NA
2025-11-29 02:55:45.421,NA,NA
2025-11-29 02:55:46.088,NA,NA
2025-11-29 02:55:46.744,NA,NA
2025-11-29 02:55:47.396,NA,NA
2025-11-29 02:55:48.051,NA,NA
2025-11-29 02:55:48.707,NA,NA
2025-11-29 02:55:49.366,NA,NA
2025-11-29 02:55:50.050,NA,NA
2025-11-29 02:55:50.694,NA,NA
2025-11-29 02:55:51.361,NA,NA
2025-11-29 02:55:52.003,NA,NA
2025-11-29 02:55:52.679,NA,NA
2025-11-29 02:55:53.340,NA,NA
2025-11-29 02:55:54.013,NA,NA
2025-11-29 02:55:54.696,NA,NA
2025-11-29 02:55:55.365,NA,NA
2025-11-29 02:55:56.031,NA,NA
2025-11-29 02:55:56.711,NA,NA
2025-11-29 02:55:57.382,NA,NA
2025-11-29 02:55:58.055,NA,NA
2025-11-29 02:55:58.751,NA,NA
2025-11-29 02:55:59.420,NA,NA
2025-11-29 02:56:00.100,NA,NA
2025-11-29 02:56:00.767,NA,NA
2025-11-29 02:56:01.448,NA,NA
2025-11-29 02:56:02.127,NA,NA
2025-11-29 02:56:02.801,NA,NA
2025-11-29 02:56:03.482,NA,NA
2025-11-29 02:56:04.171,NA,NA
2025-11-29 02:56:04.851,NA,NA
2025-11-29 02:56:05.535,NA,NA
2025-11-29 02:56:06.220,NA,NA
2025-11-29 02:56:06.894,NA,NA
2025-11-29 02:56:07.574,NA,NA
2025-11-29 02:56:08.248,NA,NA
2025-11-29 02:56:08.931,NA,NA
2025-11-29 02:56:09.594,NA,NA
2025-11-29 02:56:10.273,NA,NA
2025-11-29 02:56:10.931,NA,NA
2025-11-29 02:56:11.599,NA,NA
2025-11-29 02:56:12.274,NA,NA
2025-11-29 02:56:12.950,NA,NA
